gid,ratio,geometry,경도,위도
다사50a20b,0.23255814,"MULTIPOLYGON (((126.9359631013818 37.28208695977939, 126.9359294640391 37.28659373893289, 126.9415699235225 37.28662048409914, 126.9416032245492 37.28211370060839, 126.9359631013818 37.28208695977939)))",126.9387664,37.28435374
다사55a17a,0.228571429,"MULTIPOLYGON (((126.9925763877651 37.25079443487184, 126.9925461607882 37.25530127965922, 126.9981843382762 37.25532530988131, 126.9982142294441 37.25081846119574, 126.9925763877651 37.25079443487184)))",126.9953803,37.25305989
다사60b17a,0.225856698,"MULTIPOLYGON (((127.0545929997591 37.25104396109419, 127.0545664667631 37.2555508463666, 127.0602047133281 37.25557192342112, 127.0602309104991 37.25106503472954, 127.0545929997591 37.25104396109419)))",127.0573988,37.25330796
다사54b24b,0.220779221,"MULTIPOLYGON (((126.9864793960167 37.31837238940081, 126.9864487310212 37.32287917832451, 126.9920919478701 37.32290353619248, 126.9921222759352 37.31839674332009, 126.9864793960167 37.31837238940081)))",126.9892856,37.32063798
다사54a17b,0.201257862,"MULTIPOLYGON (((126.9812698260717 37.25525241382385, 126.981238920604 37.2597592472233, 126.9868774204413 37.25978381835828, 126.9869079900285 37.25527698097306, 126.9812698260717 37.25525241382385)))",126.9840735,37.25751814
다사54b17a,0.197969543,"MULTIPOLYGON (((126.9869385528128 37.25077014012743, 126.9869079900285 37.25527698097306, 126.9925461607882 37.25530127965922, 126.9925763877651 37.25079443487184, 126.9869385528128 37.25077014012743)))",126.9897423,37.25303573
다사57b14b,0.195402299,"MULTIPOLYGON (((127.0209083062508 37.22837751119195, 127.0208797900842 37.23288439232105, 127.0265163217564 37.23290706181023, 127.02654450248 37.22840017700281, 127.0209083062508 37.22837751119195)))",127.0237122,37.23064231
다사57a24a,0.194444444,"MULTIPOLYGON (((127.0147228362402 37.31398465655342, 127.0146938623622 37.31849146824462, 127.0203367752821 37.31851447678274, 127.0203654122971 37.31400766136139, 127.0147228362402 37.31398465655342)))",127.0175297,37.31624959
다사57a25b,0.191011236,"MULTIPOLYGON (((127.0146358952538 37.32750508124614, 127.0146069020204 37.33201188255614, 127.0202508259795 37.33203490228728, 127.0202794821248 37.32752809724585, 127.0146358952538 37.32750508124614)))",127.0174433,37.32977001
다사51b16b,0.169014085,"MULTIPOLYGON (((126.9531442588868 37.24611191514335, 126.953111688542 37.25061873488709, 126.9587494815655 37.25064464013316, 126.9587817161874 37.24613781618688, 126.9531442588868 37.24611191514335)))",126.9559468,37.2483783
다사58a14b,0.14893617,"MULTIPOLYGON (((127.02654450248 37.22840017700281, 127.0265163217564 37.23290706181023, 127.032152859701 37.23292946304727, 127.0321807049801 37.22842257460509, 127.02654450248 37.22840017700281)))",127.0293486,37.23066484
다사57b24b,0.106796117,"MULTIPOLYGON (((127.0203367752821 37.31851447678274, 127.0203081318919 37.32302128874426, 127.0259513881267 37.3230440318902, 127.0259796945774 37.31853721624172, 127.0203367752821 37.31851447678274)))",127.023144,37.32077928
다사53b14b,0.099236641,"MULTIPOLYGON (((126.9758189711283 37.22818652930904, 126.9757877714718 37.2326933794449, 126.9814242502772 37.23271819491667, 126.9814551145029 37.22821134075431, 126.9758189711283 37.22818652930904)))",126.9786215,37.23045238
